time,zone,total,risk,h1,h2,h3,h4,h5
2026-06-23 14:44:20.764200,Z7,17.873847308169875,0.38,3.8757289292702968,2.0743494787140007,3.909106889714686,3.6579155068639375,2.7815686079465465
2026-06-23 14:44:20.782348,Z8,17.587725205235177,0.26,2.8831312627105135,3.2853746163417714,3.204529660151342,3.908890350568356,3.8023530461403166
2026-06-23 14:44:20.799966,Z9,18.42946581727082,0.29,3.9355736057413457,3.802762702358747,2.0218156838318553,3.8048958853222756,3.835619392654197
2026-06-23 14:44:25.837755,Z0,14.991817377993124,0.18,3.266518560805633,3.8708760737586436,2.009218184760921,2.0489728636447806,2.6666230445372205
2026-06-23 14:44:25.852300,Z1,18.262257589806083,0.33,3.3887457271965005,2.8386542194127022,3.289898383511386,3.071668426840043,3.8177705429108224
2026-06-23 14:44:25.872742,Z2,14.415615220297328,0.47,3.3942013058081053,2.631047198081097,2.6447873229665246,3.2616520805390143,2.1058116481174594
2026-06-23 14:44:25.892375,Z3,14.423075137296644,0.27,3.673139302048023,2.171722122963601,2.23509999087628,2.4551358158926924,2.949925530006224
2026-06-23 14:44:25.915730,Z4,14.403799659355961,0.42,2.180163148373386,2.021010426564482,2.7686499598876737,3.5243355965212135,2.6673257003783757
2026-06-23 14:44:25.931794,Z5,15.818237769501216,0.16,3.3300857838733764,2.0895624151694667,3.6961373208837385,2.7046741558239056,3.1363409430709153
2026-06-23 14:44:25.946638,Z6,16.55082063029702,0.18,2.737153645938704,2.7177239140633764,2.344925044984503,3.7030561676438767,3.5671259364393437
2026-06-23 14:44:25.963113,Z7,15.008179726740742,0.17,3.8287294498599262,2.581445706635524,2.7132755176081282,2.195518307053545,2.806312401329075
2026-06-23 14:44:25.979412,Z8,13.534325932870152,0.29,2.307042967129197,3.4119873164468792,2.48378180746319,2.4297868643379834,2.7620048756850717
2026-06-23 14:44:25.994984,Z9,16.84821123087174,0.17,3.2840771215438496,2.1445990978086265,3.5875318267458685,2.8587196347495425,3.7100350569728757
2026-06-23 14:44:31.019046,Z0,12.408249994241366,0.27,2.5507331766313435,2.8343611373865016,2.363213277813027,2.436201771710155,2.0680582670458674
2026-06-23 14:44:31.034214,Z1,15.23736685629595,0.17,3.9106184029340696,2.8992838276817374,3.0968607461429705,2.4685985305583014,2.2112206281793303
2026-06-23 14:44:31.060580,Z2,17.097409763121348,0.23,3.2275771329010956,3.2002930726404264,3.88209986691197,3.503620003937532,2.7635743026370987
2026-06-23 14:44:31.082190,Z3,13.131596235351068,0.33,2.2359217939470675,2.4834586559926803,2.791794398928104,2.9640358914143032,2.0213091203809825
2026-06-23 14:44:31.106038,Z4,14.99222371521058,0.31,2.575172736596561,3.1821654383320004,2.836591630434717,2.3479784263242944,3.077440520208607
2026-06-23 14:44:31.121848,Z5,15.473731799805265,0.16,2.8238356109934775,3.1162253105541917,3.4903302425623037,2.79375927869245,2.524894506375748
2026-06-23 14:44:31.145124,Z6,15.888397905088114,0.15,3.8553332841124437,2.433028847189742,2.7523403816658663,3.104448659201794,2.5621771498166552
2026-06-23 14:44:31.160098,Z7,17.509363124839044,0.33,2.303009488312285,3.80709730634858,3.933192154247367,3.5476852517851647,3.7361557249643407
2026-06-23 14:44:31.176251,Z8,15.918029864334288,0.13,3.347856543415814,2.525400096745036,3.8716451095369697,2.633976683582537,2.80467453299633
2026-06-23 14:44:31.191889,Z9,18.357916987398973,0.21,3.1317672812278223,3.2932736904047593,3.853161410843801,3.402999564786459,3.3773987699114905
2026-06-23 14:44:36.215822,Z0,16.97364824750382,0.25,3.532278004931986,2.702310135839875,3.258101775755585,3.132979195564941,2.4325834107835336
2026-06-23 14:44:36.233276,Z1,16.722958478960575,0.2,2.57409728025631,3.081377622242964,3.6203131984969135,3.5925248712692386,2.827388315299432
2026-06-23 14:44:36.255372,Z2,18.17069315436999,0.12,3.156481017687377,3.1498139797467433,3.815023104312155,2.5951166897620084,3.8744037599133274
2026-06-23 14:44:36.277191,Z3,14.120077512627336,0.27,2.317281988892233,3.479400971139354,2.1437832045783645,2.1369388195583205,3.1375333731474635
2026-06-23 14:44:36.297312,Z4,17.36855306026445,0.19,3.1885328833492697,3.637710069760649,3.073185941419066,3.535140233133614,2.0004608332379163
2026-06-23 14:44:36.316920,Z5,16.30184205332027,0.21,3.0266940768035466,3.418264524495595,3.8923281635476257,2.200287212800231,3.720586866505991
2026-06-23 14:44:36.333954,Z6,16.061384125603507,0.19,3.4258582505972113,3.6769636899130744,2.168561074293128,2.565509274862335,2.466661822902506
2026-06-23 14:44:36.350611,Z7,18.055017361775285,0.33,3.7267645921822687,3.3623784679285347,3.24672740996156,3.2793213307765514,3.3310819347927136
2026-06-23 14:44:36.365075,Z8,16.2058882438105,0.19,2.5561792956894456,2.5455382659037857,3.571168032900813,3.565995342507481,2.633070951997061
2026-06-23 14:44:36.379638,Z9,13.879995973332381,0.32,3.146681571519231,2.4747507629433154,2.143359959736989,2.110993294729116,2.9594872296047963
2026-06-23 14:44:41.402867,Z0,15.455189897863162,0.15,2.0175107232544116,3.900156068724253,3.071575195654713,3.245966394053653,2.350125762552792
2026-06-23 14:44:41.418092,Z1,14.23545189435275,0.19,2.9738449283216983,2.345790347076341,3.0020577852921075,2.0615820512778216,3.398934009951713
2026-06-23 14:44:41.439947,Z2,18.303192559829572,0.09,3.304511197952256,2.9947570471312894,3.791126724524671,3.3237816968772753,3.4354429469713534
2026-06-23 14:44:41.456262,Z3,12.82911954756942,0.34,2.1547498511688232,2.603521039800002,2.030928316242157,3.024928417614621,2.273731498481236
2026-06-23 14:44:41.487130,Z4,14.24236788203526,0.37,2.6236213756908775,3.056559881310701,2.2466896725304215,3.0429196343702896,2.1959200230038736
2026-06-23 14:44:41.504094,Z5,14.960854500973511,0.19,3.8744314234319193,2.7200810239946485,2.087407708865363,3.0391503401755204,2.477438303640347
2026-06-23 14:44:41.520836,Z6,15.20542702170319,0.16,2.915692246629562,2.870656289300988,3.140520218110228,2.2811109604901167,3.701378999719094
2026-06-23 14:44:41.535263,Z7,14.096854166704503,0.16,3.653061128935727,2.573579964903445,2.9309708581247857,2.240092473923778,2.3355512665185403
2026-06-23 14:44:41.549900,Z8,15.202090421042824,0.17,3.5964819844140887,2.9239195678962266,2.4544143569422805,2.4691621237528207,3.6536115190747678
2026-06-23 14:44:41.565075,Z9,17.3992381436669,0.11,3.299392365369205,2.813913180437763,2.992142323053917,3.9585331339951138,2.571630211239192
2026-06-23 14:44:46.584586,Z0,15.476371503311409,0.15,3.1628762561328267,3.1116092622675726,2.448011040527382,3.552578408364382,2.105912528018776
2026-06-23 14:44:46.598938,Z1,16.515271030976375,0.28,2.4399537253351484,3.9715561736994474,3.7655118159764758,2.0127642097320875,2.4936331430505447
2026-06-23 14:44:46.624788,Z2,16.204236619476223,0.28,3.369567640916298,2.7361772825753587,2.972763706204897,3.224952919432761,3.2308005919095026
2026-06-23 14:44:46.641110,Z3,19.409784354411137,0.34,3.6201637515046112,3.612923270074125,3.7845114358747813,3.7676905841647343,3.2858479127296985
2026-06-23 14:44:46.663281,Z4,15.787666109039787,0.27,2.093043711937262,2.7417128996044893,3.1864357695449224,3.756416585976237,2.9741995483301995
2026-06-23 14:44:46.681522,Z5,15.176992436437367,0.2,2.242303498777388,3.1800236046565713,2.8582594910075985,2.1674470665808063,2.779175991187289
2026-06-23 14:44:46.704539,Z6,17.24422953802572,0.23,3.580353508849707,2.77724075585801,3.1435889111785666,3.7873334511299235,2.2627231083700403
2026-06-23 14:44:46.720029,Z7,15.5094720372621,0.15,2.268538743024393,3.08608258880567,2.940607458602675,2.790510760697421,2.994297286733043
2026-06-23 14:44:46.734077,Z8,15.38937122405445,0.19,2.776094802000244,3.8142034114231267,2.02031949508791,2.7573521650356,3.8428829392989705
2026-06-23 14:44:46.746920,Z9,13.91606125969264,0.32,2.860030491331508,3.627360748271413,2.1709741533581415,2.4090278639169744,2.1908271373392028
2026-06-23 14:44:51.765194,Z0,14.251836173709268,0.13,2.481454228892642,2.097095609305116,2.9353167845870693,2.2243903893892307,2.840766441019209
2026-06-23 14:44:51.779678,Z1,17.123895831033117,0.22,2.790738727292534,3.3460624678813744,3.6318117941089554,2.7739850094469674,3.389731454292087
2026-06-23 14:44:51.796974,Z2,17.705397698451502,0.18,2.4970025414853243,3.074614200861769,3.940154538715231,3.7893013879382957,3.6975674532257115
2026-06-23 14:44:51.812767,Z3,16.20716229009058,0.11,2.2018660465825457,3.6903558382584927,3.176358556863458,3.802295960868225,2.4119038857455437
2026-06-23 14:44:51.830883,Z4,15.54153879382779,0.25,2.912885827693751,2.133591803387631,2.7915284301657417,2.570766204226494,3.489057821626486
2026-06-23 14:44:51.848470,Z5,15.058254720677514,0.1,3.1288760929801005,2.8530434338041295,2.5455561185175952,2.5805927328704668,3.0322547545251632
2026-06-23 14:44:51.863734,Z6,17.337047019129464,0.25,3.312646292561395,2.0600390485706406,3.626051104917104,3.598706093781404,3.950410740739674
2026-06-23 14:44:51.877786,Z7,14.9911967083463,0.18,2.730029233793584,3.2046690725500753,2.467714712374633,2.3626300301467813,2.227543599343593
2026-06-23 14:44:51.891829,Z8,18.47525806350872,0.26,3.757999699912353,3.9677876507183982,3.776765128423171,2.4247376099668942,2.978315277429656
2026-06-23 14:44:51.906334,Z9,16.305046238417997,0.11,3.5554816424524756,3.088265628470532,2.2435588127294444,3.1284288935627833,2.881997423777638
2026-06-23 14:44:57.070127,Z0,16.8802398722128,0.25,3.7307687894262087,3.4802156166908333,2.129535250518976,3.5550627395955603,2.5477558019041027
2026-06-23 14:44:57.217032,Z1,17.028554331047168,0.18,3.059673624327525,2.415188493335327,3.3331943577856147,3.162660645713353,3.625642771574455
2026-06-23 14:44:57.372657,Z2,18.059324411689687,0.1,2.8559030191965284,3.016628336394046,3.312100735392186,3.4716836291216167,3.6606971096367604
2026-06-23 14:44:57.534218,Z3,15.320605888018974,0.16,2.2832626934175733,3.7028096479094623,2.8472503535914173,2.3927426559818494,3.282089102909012
2026-06-23 14:44:57.708666,Z4,15.342984447330313,0.25,3.061984594192481,2.121117573867977,3.2659613257197004,2.593177436395975,3.251537578385858
2026-06-23 14:44:57.869546,Z5,14.589285073829314,0.11,3.497497467594794,2.1913281326556877,2.618033341259194,2.221321468064981,3.837871155422463
2026-06-23 14:44:58.071501,Z6,14.22891314070082,0.18,2.3811700013894814,3.0016788227511,3.0710340318573386,2.232390996696581,2.42331612373451
2026-06-23 14:44:58.256663,Z7,15.415020202834665,0.16,2.2207367854856765,3.6284077035225875,3.0655218300110336,2.351984606794719,2.809795254663489
2026-06-23 14:44:58.454548,Z8,12.251040389728896,0.38,2.211042075889019,2.7141001786552295,2.6805542808577525,2.0248380777676145,2.579203195217431
2026-06-23 14:44:58.650693,Z9,14.05315482283601,0.27,2.8532345879402072,2.1142109329105745,2.9030109561198953,3.1344075768433997,2.43526327311634
2026-06-23 14:45:03.809961,Z0,16.51967527553525,0.23,2.908693653375717,3.996310013549617,3.1668469747225494,3.798719078790827,2.6207418233550657
2026-06-23 14:45:03.975230,Z1,15.287222104523916,0.07,2.5434619540237255,2.7963564852607594,2.677975593466025,3.4810944626259555,3.1750681573988113
2026-06-23 14:45:09.454221,Z2,13.634733214069445,0.91,2.967168079427468,2.104823727193576,2.375431508502124,2.1314513671538116,3.203732467281941
2026-06-23 14:45:15.256248,Z3,12.935611655406966,0.88,2.0419420795701537,2.517434735641568,2.1922278240670225,2.37422897823339,3.5482934470405585
2026-06-23 14:45:15.399072,Z4,15.4285372613339,0.23,2.195771862273509,3.4262451762791812,2.9219770816693558,2.0777232045869836,3.4812593201588564
2026-06-23 14:45:15.542696,Z5,17.094371365930108,0.25,3.696550964941036,2.7210124853996946,3.863539643587069,2.7856962323018153,3.221232615573588
2026-06-23 14:45:15.706026,Z6,16.605351684929595,0.21,3.974688291614651,3.4405282574528817,3.468904730329598,2.433513004579341,3.0786775628003955
2026-06-23 14:45:15.843232,Z7,17.75621257018301,0.3,3.8901199993821134,3.5761309833062613,2.380166319608115,3.9716121006875027,3.076239677043101
2026-06-23 14:45:15.980366,Z8,14.266532267212071,0.22,2.0709541139262417,2.887126962684527,3.994680287658702,2.2350096704356774,2.407620679400175
2026-06-23 14:45:20.343589,Z9,15.600928424199456,0.85,2.3243112902025524,3.69855696245026,3.128596094109355,2.2409954957913363,3.655973950872343
2026-06-23 14:45:25.508163,Z0,11.513788980391453,0.36,2.4669329605423362,2.2368602201194383,2.331309220192675,2.057857907927585,2.1176974958595345
2026-06-23 14:45:25.724185,Z1,14.77350977871814,0.15,2.530005579214101,3.1049469252868223,3.374465806532263,2.9900737335617187,2.5081483299816396
2026-06-23 14:45:25.868797,Z2,15.336000945742155,0.33,3.9593529642577683,2.4893521426462897,2.448924129513715,2.662050534982429,2.4358513939018893
2026-06-23 14:45:26.048314,Z3,18.54017061646128,0.86,3.8154041622795805,3.744696054808121,3.1881315905303276,2.408006993367535,3.948329545261414
2026-06-23 14:45:31.987802,Z4,12.017150678477803,0.91,2.726466996465994,2.4973714178335813,2.2158424469542735,2.101520673364008,2.08170582377962
2026-06-23 14:45:37.517773,Z5,15.801075515213814,0.84,2.205839184288326,3.840333988241187,3.2075848380373424,3.908079482009401,2.237574937539267
2026-06-23 14:45:37.662648,Z6,14.36402378634622,0.14,2.524830020684173,3.214749341668508,2.9835396611775993,2.8274618537385354,2.207382637571821
2026-06-23 14:45:42.803835,Z7,15.055943913562881,0.83,3.737957416573909,2.560102259765716,3.9819934425138888,2.574745076041687,2.068915437584549
2026-06-23 14:45:42.953175,Z8,15.9565548743557,0.15,2.1226443823591046,3.912620420218782,3.9150470823816645,2.6275774207692617,2.7796716692828984
2026-06-23 14:45:43.094043,Z9,16.881042387395667,0.16,3.641174551969474,3.5038658481930502,2.287240245945439,3.7571005091492893,2.961435122823662
2026-06-23 14:45:53.131022,Z0,14.96387301757801,0.81,2.2847814566259625,3.4279533171099343,3.3435788140539247,2.3329000963876947,3.3954438494689003
2026-06-23 14:45:53.269567,Z1,15.307356324852535,0.19,3.339592308159282,2.8769395676465805,3.2401708357190504,2.0180139955764282,2.022577686503201
2026-06-23 14:45:53.408574,Z2,13.174999020557953,0.91,2.3303195822154583,2.752235549289649,3.4443978997160345,2.4266948183160024,2.168720113268688
2026-06-23 14:45:53.551296,Z3,13.577348220849206,0.28,3.640254337598723,2.3672303118460096,2.5574460621962407,2.8572467225212943,2.003284689869382
2026-06-23 14:45:53.690802,Z4,18.683437458940276,0.2,3.773805003423372,3.0951915298549073,3.542065682300626,3.7853217470945215,3.5202716787399306
2026-06-23 14:45:53.835093,Z5,15.451376405283566,0.08,3.0312563656610045,2.693028451509888,2.617073059728896,2.7727280516290045,3.5455462480853654
2026-06-23 14:45:53.993684,Z6,13.247362713124012,0.23,2.317259923029096,2.2292616994960124,2.329117317595074,2.52520022950677,2.8760592047989535
2026-06-23 14:45:54.142142,Z7,16.36930073317433,0.84,3.381389448582007,3.7139136798208185,2.8229246116462186,2.4978455006774745,3.9393284022952297
2026-06-23 14:45:54.294348,Z8,14.872012651846212,0.19,2.048254823960097,3.8129509720272026,2.740342139890382,2.030012747780148,3.7045968209073994
2026-06-23 14:45:54.462590,Z9,16.97992071634841,0.09,3.1829831714791226,2.545803657197639,3.444811371784619,3.3190891932901128,2.614928565807048
2026-06-23 14:45:59.624498,Z0,17.25492824316076,0.26,3.8727179990256477,2.9123994413884735,3.1194707990593544,2.9503639684653846,2.659250575805667
2026-06-23 14:46:04.562333,Z1,12.87399129168008,0.86,2.2503700950338485,2.9768272812666945,2.1038608253966764,2.474627852855047,2.67255603692558
2026-06-23 14:46:09.851854,Z2,15.76292166976373,0.86,2.246938006717743,2.3098160448961655,3.6520840759197304,3.8557035753012223,3.5856644778181543
2026-06-23 14:46:10.009042,Z3,17.0109507934166,0.17,3.3841350409069886,2.2507574918597717,3.7439401978299136,2.854818546930897,3.42069294677564
2026-06-23 14:46:10.166698,Z4,16.945100700753386,0.83,3.381576569777337,2.177215863991217,2.2513769954083163,3.7630607243698115,3.6126147808872897
2026-06-23 14:46:10.306655,Z5,14.453447633136655,0.16,2.0570363511328824,2.600567007413109,2.8183230216864894,3.7763138045306492,2.5170709086345195
2026-06-23 14:46:15.406300,Z6,18.13777339097727,0.87,2.2833641087716394,2.9352287962306747,3.794920857817654,3.714593961827598,3.557240241127597
2026-06-23 14:46:15.562143,Z7,18.62998727013867,0.37,3.9298804279179347,3.6833922009528095,3.8597490548806563,2.5528492467915553,2.942311434459241
2026-06-23 14:46:15.730649,Z8,15.100616761975632,0.16,2.023529155091741,3.9691259447623892,2.577247735980152,2.3784999595899854,3.11459134101442
2026-06-23 14:46:15.906128,Z9,16.171811501183022,0.11,3.9361893725515404,2.802972137991617,3.382003815993275,2.1806919555551403,2.7095196903526073
2026-06-23 14:46:21.058729,Z0,16.775105724450977,1.0,2.0717059042545185,3.0177608047490505,3.6730721447781036,3.945875712941116,3.4477631759193663
2026-06-23 14:46:21.209444,Z1,16.442062124536715,0.97,2.968057822313289,2.862289212216109,2.940218813454477,3.3792926699545873,3.8977028908829197
2026-06-23 14:46:21.362249,Z2,15.217254713223891,0.98,2.3748695243942515,2.470856064536962,3.5238616832410337,2.9402073372162905,2.8104274738989723
2026-06-23 14:46:26.624924,Z3,18.165675610853707,0.98,2.764899449665836,3.403488570589273,3.561266137404984,2.8136003156373377,3.731672486269554
2026-06-23 14:46:32.470674,Z4,15.958279448133084,0.98,3.693880044868706,2.4114742614195777,3.055610563555202,3.629238480308201,2.2032116789067606
2026-06-23 14:46:37.647394,Z5,15.04098023589199,0.97,2.9495730876028117,3.501539682607614,2.14975113080145,2.449912491580299,2.7846567430182976
2026-06-23 14:46:37.809334,Z6,18.479855347774397,0.98,3.9170830816929785,3.859142656768156,3.3166072868687273,3.8777818413873915,2.587045360013425
2026-06-23 14:46:43.130752,Z7,17.306403787341516,0.98,3.895063467216743,2.168742151306258,3.4361284485688133,3.5232406020435603,3.1423757341129344
2026-06-23 14:46:47.602394,Z8,17.025589043266216,1.0,2.8482658338754865,2.3586816374312862,2.13121827810081,3.7384869755498746,3.9829313781332356
2026-06-23 14:46:52.296,Z9,13.443114971598732,0.98,2.5476732286250314,3.300457352431426,2.0218637728663045,2.4455670010773316,2.403017273623697
2026-06-23 14:47:02.765773,Z0,15.427173708564746,0.81,2.2305988632801546,3.634027880974976,3.622428774599869,2.3641316490632507,2.9175860589726375
2026-06-23 14:47:08.170142,Z1,14.45008062882954,0.81,3.2495703703661785,2.2893405748189406,2.94517442810447,2.3661493537963123,2.705638716318151
2026-06-23 14:47:12.826035,Z2,16.201567288150304,0.83,3.887355100754907,3.2538305927633386,2.6270744649932425,2.634463122670213,2.7241685223896623
2026-06-23 14:47:12.994261,Z3,15.391010998092954,0.82,3.6394273614647483,2.1805053880315732,3.0432919610962474,3.516825367137111,2.2304435311140756
2026-06-23 14:47:13.157321,Z4,19.309487092714342,0.84,3.9654142545596467,3.554620878170514,3.2760687150401253,3.402556481140901,3.6049527968788477
2026-06-23 14:47:13.311857,Z5,15.977447875179507,0.83,2.707926668554253,2.79376468399104,2.1711880220364375,3.9222257470660824,3.488995170419809
2026-06-23 14:47:18.262321,Z6,16.20658494368136,0.82,3.7944663485166226,2.003531121501932,2.8234722944739783,3.812080558184845,2.901920951770683
2026-06-23 14:47:18.434798,Z7,14.540633522902217,0.82,2.413087241303817,3.3600462543195158,2.849920310798508,2.696157094157661,2.0283719116487786
2026-06-23 14:47:18.630429,Z8,16.87940113805619,0.83,3.438499959626326,3.207665590110355,2.005056035237567,3.6659509381568176,3.481601050928241
2026-06-23 14:47:18.822771,Z9,17.679367230092158,0.84,2.8149252874777178,3.9219809331520707,3.6825547449363336,3.5059064224273047,3.0519268147154786
2026-06-23 14:47:23.569545,Z0,16.435515099318653,0.82,2.804455529642513,3.76514231442529,3.42056956722658,2.8093973803127144,2.2719043483782446
2026-06-23 14:47:23.723638,Z1,16.436931874012927,0.83,3.946498248317922,3.4749821915139374,2.5505788063862513,2.5444488712950677,2.1796576281146587
2026-06-23 14:47:23.886369,Z2,13.589011171806042,0.89,2.213993238299275,3.2927576601107833,2.0803824795253716,2.8452552593920606,2.318219126378123
2026-06-23 14:47:28.901034,Z3,16.721832595437306,0.82,3.2467154260796818,3.962278447296568,3.5738272741254224,2.4071055998689657,3.4779175762275427
2026-06-23 15:40:12.027722,Z0,15.633497427630909,0.0,2.566060151761318,3.2253636069329614,2.1948258211463356,2.969086083736012,3.8633407649866456
2026-06-23 15:40:12.053445,Z1,15.476811630198505,0.0,2.469750424545195,3.4891189392290194,3.683786225069024,2.90739654424486,2.107685559321659
2026-06-23 15:40:12.071405,Z2,15.49086303561118,0.0,2.622236429817412,3.368188576936266,2.7120098827172403,2.2953279720837276,3.0960476330961915
2026-06-23 15:40:12.092387,Z3,17.093790943502093,0.0,3.756922308162596,3.7505306939009926,2.798873873344296,2.352958314166794,3.4860383663967633
2026-06-23 15:40:12.112935,Z4,16.54568947776869,0.0,3.5401190383240864,3.4157630716252134,2.1274424751900347,3.3093645158035656,2.660108045294999
2026-06-23 15:40:12.135675,Z5,14.742990526221767,0.0,2.943256067897548,2.576574294689515,3.820719068597948,2.248101608590134,2.414694899182879
2026-06-23 15:40:12.149657,Z6,15.437855859344207,0.0,3.555125348289372,3.5741648020204373,2.2143300598240385,2.064627440681858,2.8225459653218494
2026-06-23 15:40:12.172773,Z7,18.07695263141185,0.0,3.946515657441889,3.716479612808447,2.5687474557665215,3.385722296039819,2.8961691175577333
2026-06-23 15:40:12.188475,Z8,14.668211757390424,0.0,2.5714605143097593,3.649099286234674,2.6648502587519887,2.302611677782993,2.104215459469154
2026-06-23 15:40:12.205409,Z9,16.88390528567781,0.0,3.0646919819607272,2.0003488518823387,3.284706203830849,3.327640027211541,3.5005093114991004
2026-06-23 15:40:17.234351,Z0,16.359114018168054,0.19,3.363706545520559,2.9295622787791644,3.0067392412522453,3.4107212069258472,2.5390663406664196
2026-06-23 15:40:17.255471,Z1,17.077837947901152,0.22,2.688298938383471,2.9745990934615016,3.4871524066776436,2.7388222224937357,3.389205678116257
